weatherTime,latitude,longitude,main,description,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,wind_speed,wind_deg,wind_gust,clouds_all,country,name
"2022-03-01 19:50:01",53.3515,-6.2553,Clouds,"few clouds",278.25,274.31,276.33,279.77,1026,82,NULL,NULL,5.66,70,NULL,20,IE,Mountjoy
"2022-03-01 19:52:01",53.3515,-6.2553,Clouds,"few clouds",278.25,274.31,276.33,279.77,1026,82,NULL,NULL,5.66,70,NULL,20,IE,Mountjoy
"2022-03-01 19:54:02",53.3498,-6.2603,Clouds,"few clouds",278.03,274.52,276.25,279.76,1026,82,NULL,NULL,4.63,60,NULL,20,IE,Mountjoy
"2022-03-01 19:56:02",53.3498,-6.2603,Clouds,"few clouds",278.09,274.11,276.31,279.76,1026,82,NULL,NULL,5.66,70,NULL,20,IE,Mountjoy
"2022-03-01 19:58:01",53.3498,-6.2603,Clouds,"few clouds",278.09,274.11,276.31,279.76,1026,82,NULL,NULL,5.66,70,NULL,20,IE,Mountjoy
"2022-03-01 20:00:06",53.3515,-6.2553,Clouds,"few clouds",278.18,274.23,276.33,279.77,1026,82,NULL,NULL,5.66,70,NULL,20,IE,Mountjoy
"2022-03-01 20:02:02",53.3498,-6.2603,Clouds,"few clouds",278.09,274.11,276.31,279.76,1026,82,NULL,NULL,5.66,70,NULL,20,IE,Mountjoy
"2022-03-01 20:04:02",53.3498,-6.2603,Clouds,"few clouds",278.2,274.25,276.31,279.76,1026,82,NULL,NULL,5.66,70,NULL,20,IE,Mountjoy
"2022-03-01 20:06:03",53.3498,-6.2603,Clouds,"few clouds",278.2,274.25,276.31,279.76,1026,82,NULL,NULL,5.66,70,NULL,20,IE,Mountjoy
"2022-03-01 20:08:01",53.3498,-6.2603,Clouds,"few clouds",278.31,274.39,276.31,279.76,1026,83,NULL,NULL,5.66,70,NULL,20,IE,Mountjoy
"2022-03-01 20:10:02",53.3498,-6.2603,Clouds,"few clouds",278.31,274.39,276.31,279.76,1026,83,NULL,NULL,5.66,70,NULL,20,IE,Mountjoy
"2022-03-01 20:12:02",53.3498,-6.2603,Clouds,"few clouds",278.31,274.39,276.31,279.76,1026,83,NULL,NULL,5.66,70,NULL,20,IE,Mountjoy
"2022-03-01 20:14:02",53.3498,-6.2603,Clouds,"few clouds",278.31,274.39,276.31,279.76,1026,83,NULL,NULL,5.66,70,NULL,20,IE,Mountjoy
"2022-03-01 20:16:01",53.3498,-6.2603,Clouds,"few clouds",278.31,274.39,276.31,279.76,1026,83,NULL,NULL,5.66,70,NULL,20,IE,Mountjoy
"2022-03-01 20:18:01",53.3498,-6.2603,Clouds,"few clouds",278.31,274.39,276.31,279.76,1026,83,NULL,NULL,5.66,70,NULL,20,IE,Mountjoy
"2022-03-01 20:20:01",53.3498,-6.2603,Clouds,"few clouds",278.31,274.39,276.31,279.76,1026,83,NULL,NULL,5.66,70,NULL,20,IE,Mountjoy
"2022-03-01 20:22:02",53.3498,-6.2603,Clouds,"few clouds",278.1,274.61,276.25,279.76,1026,85,NULL,NULL,4.63,70,NULL,20,IE,Mountjoy
"2022-03-01 20:24:02",53.3498,-6.2603,Clouds,"few clouds",278.1,274.61,276.25,279.76,1026,85,NULL,NULL,4.63,70,NULL,20,IE,Mountjoy
"2022-03-01 20:26:02",53.3498,-6.2603,Clouds,"few clouds",278.1,274.61,276.25,279.76,1026,85,NULL,NULL,4.63,70,NULL,20,IE,Mountjoy
"2022-03-01 20:28:01",53.3498,-6.2603,Clouds,"few clouds",278.1,274.61,276.25,279.76,1026,85,NULL,NULL,4.63,70,NULL,20,IE,Mountjoy
"2022-03-01 20:30:02",53.3498,-6.2603,Clouds,"few clouds",278.1,274.61,276.25,279.76,1026,85,NULL,NULL,4.63,70,NULL,20,IE,Mountjoy
"2022-03-01 20:32:02",53.3515,-6.2553,Clouds,"few clouds",278.18,274.71,276.27,279.77,1026,85,NULL,NULL,4.63,70,NULL,20,IE,Mountjoy
"2022-03-01 20:34:02",53.3515,-6.2553,Clouds,"few clouds",278.18,274.71,276.27,279.77,1026,85,NULL,NULL,4.63,70,NULL,20,IE,Mountjoy
"2022-03-01 20:36:02",53.3515,-6.2553,Clouds,"few clouds",278.48,275.08,276.33,279.77,1026,84,NULL,NULL,4.63,70,NULL,20,IE,Mountjoy
"2022-03-01 20:38:02",53.3498,-6.2603,Clouds,"few clouds",278.46,275.05,276.31,279.76,1026,84,NULL,NULL,4.63,70,NULL,20,IE,Mountjoy
"2022-03-01 20:40:02",53.3498,-6.2603,Clouds,"few clouds",278.46,275.05,276.31,279.76,1026,84,NULL,NULL,4.63,70,NULL,20,IE,Mountjoy
"2022-03-01 20:42:02",53.3498,-6.2603,Clouds,"few clouds",278.46,275.05,276.31,279.76,1026,84,NULL,NULL,4.63,70,NULL,20,IE,Mountjoy
"2022-03-01 20:44:02",53.3498,-6.2603,Clouds,"few clouds",278.38,274.95,276.31,279.76,1026,84,NULL,NULL,4.63,70,NULL,20,IE,Mountjoy
"2022-03-01 20:46:02",53.3498,-6.2603,Clouds,"few clouds",278.63,275.02,276.31,280.03,1025,83,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 20:48:02",53.3498,-6.2603,Clouds,"few clouds",278.63,275.02,276.31,280.03,1025,83,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 20:50:02",53.3498,-6.2603,Clouds,"few clouds",278.78,275.21,276.31,280.31,1026,83,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 20:52:02",53.3498,-6.2603,Clouds,"few clouds",278.78,275.21,276.31,280.31,1026,83,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 20:54:02",53.3498,-6.2603,Clouds,"few clouds",278.63,275.02,276.31,280.03,1025,83,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 20:56:01",53.3498,-6.2603,Clouds,"few clouds",278.65,275.05,276.31,280.31,1025,83,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 20:58:01",53.3498,-6.2603,Clouds,"few clouds",278.65,275.05,276.31,280.31,1025,83,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 21:00:07",53.3498,-6.2603,Clouds,"few clouds",278.73,276.96,275.75,280.31,1025,84,NULL,NULL,2.24,62,5.36,20,IE,Mountjoy
"2022-03-01 21:02:02",53.3498,-6.2603,Clouds,"few clouds",278.73,275.15,275.75,280.31,1025,84,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 21:04:02",53.3498,-6.2603,Clouds,"few clouds",278.73,275.15,275.75,280.31,1025,84,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 21:06:03",53.3498,-6.2603,Clouds,"few clouds",278.73,275.15,275.75,280.31,1025,84,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 21:08:02",53.3498,-6.2603,Clouds,"few clouds",278.65,275.05,276.31,280.31,1025,83,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 21:10:02",53.3467,-6.2599,Clouds,"few clouds",278.87,275.32,275.75,280.31,1025,84,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 21:12:02",53.3498,-6.2603,Clouds,"few clouds",278.73,275.15,275.75,280.31,1025,84,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 21:14:02",53.3498,-6.2603,Clouds,"few clouds",278.88,275.34,277.36,280.31,1025,84,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 21:16:02",53.3498,-6.2603,Clouds,"few clouds",278.88,275.34,277.36,280.31,1025,84,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 21:18:02",53.3498,-6.2603,Clouds,"few clouds",278.98,275.46,277.36,280.31,1025,84,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 21:20:02",53.3498,-6.2603,Clouds,"few clouds",278.88,275.34,277.36,280.31,1025,84,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 21:22:02",53.3498,-6.2603,Clouds,"few clouds",278.83,274.65,275.68,280.31,1025,83,NULL,NULL,6.69,80,NULL,20,IE,Mountjoy
"2022-03-01 21:24:02",53.3498,-6.2603,Clouds,"few clouds",278.98,275.46,277.36,280.31,1025,84,NULL,NULL,5.14,80,NULL,20,IE,Mountjoy
"2022-03-01 21:26:02",53.3498,-6.2603,Clouds,"few clouds",278.83,274.65,275.68,280.31,1025,83,NULL,NULL,6.69,80,NULL,20,IE,Mountjoy
"2022-03-01 21:28:01",53.3498,-6.2603,Clouds,"few clouds",278.83,274.65,275.68,280.31,1025,83,NULL,NULL,6.69,80,NULL,20,IE,Mountjoy
"2022-03-01 21:30:02",53.3498,-6.2603,Clouds,"few clouds",278.83,274.65,275.68,280.31,1025,83,NULL,NULL,6.69,80,NULL,20,IE,Mountjoy
"2022-03-01 21:32:01",53.3498,-6.2603,Clouds,"few clouds",278.83,274.65,275.68,280.31,1025,83,NULL,NULL,6.69,80,NULL,20,IE,Mountjoy
"2022-03-01 21:34:01",53.3498,-6.2603,Clouds,"few clouds",278.97,274.83,275.68,280.87,1025,83,NULL,NULL,6.69,80,NULL,20,IE,Mountjoy
"2022-03-01 21:36:02",53.3498,-6.2603,Clouds,"few clouds",278.88,274.71,275.68,280.31,1025,83,NULL,NULL,6.69,80,NULL,20,IE,Mountjoy
"2022-03-01 21:38:02",53.3498,-6.2603,Clouds,"few clouds",278.97,274.83,275.68,280.87,1025,83,NULL,NULL,6.69,80,NULL,20,IE,Mountjoy
"2022-03-01 21:40:02",53.3498,-6.2603,Clouds,"few clouds",278.97,274.83,275.68,280.87,1025,83,NULL,NULL,6.69,80,NULL,20,IE,Mountjoy
"2022-03-01 21:42:02",53.3498,-6.2603,Clouds,"few clouds",278.97,274.83,275.68,280.87,1025,83,NULL,NULL,6.69,80,NULL,20,IE,Mountjoy
"2022-03-01 21:44:01",53.3498,-6.2603,Clouds,"few clouds",279.07,274.95,275.68,280.87,1025,83,NULL,NULL,6.69,80,NULL,20,IE,Mountjoy
"2022-03-01 21:46:02",53.3498,-6.2603,Clouds,"few clouds",279.07,274.95,275.68,280.87,1025,83,NULL,NULL,6.69,80,NULL,20,IE,Mountjoy
"2022-03-01 21:48:02",53.3498,-6.2603,Clouds,"few clouds",279.07,274.95,275.68,280.87,1025,83,NULL,NULL,6.69,80,NULL,20,IE,Mountjoy
"2022-03-01 21:50:02",53.3498,-6.2603,Clouds,"few clouds",279.74,275.81,278.62,280.87,1025,80,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 21:52:01",53.3498,-6.2603,Clouds,"few clouds",279.74,275.81,278.62,280.87,1025,80,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 21:54:02",53.3515,-6.2553,Clouds,"few clouds",279.77,275.84,278.64,280.88,1025,80,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 21:56:02",53.3498,-6.2603,Clouds,"few clouds",279.54,275.55,275.75,280.87,1025,81,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 21:58:02",53.3498,-6.2603,Clouds,"few clouds",279.74,275.81,278.62,280.87,1025,80,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:00:07",53.3498,-6.2603,Clouds,"few clouds",279.74,275.81,278.62,280.87,1025,80,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:02:01",53.3498,-6.2603,Clouds,"few clouds",279.84,275.93,278.62,280.87,1025,80,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:04:02",53.3498,-6.2603,Clouds,"few clouds",279.84,275.93,278.62,280.87,1025,80,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:06:03",53.3515,-6.2553,Clouds,"few clouds",279.77,275.84,278.64,280.88,1025,80,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:08:01",53.3515,-6.2553,Clouds,"few clouds",279.99,276.13,278.64,280.88,1025,80,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:10:02",53.3515,-6.2553,Clouds,"few clouds",279.99,276.13,278.64,280.88,1025,80,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:12:02",53.3498,-6.2603,Clouds,"few clouds",279.97,276.1,278.62,280.87,1025,80,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:14:02",53.3498,-6.2603,Clouds,"few clouds",279.97,276.1,278.62,280.87,1025,80,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:16:02",53.3498,-6.2603,Clouds,"few clouds",279.97,276.1,278.62,280.87,1025,80,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:18:01",53.3498,-6.2603,Clouds,"few clouds",279.74,275.81,276.31,280.87,1025,83,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:20:01",53.3498,-6.2603,Clouds,"few clouds",279.97,276.1,278.62,280.87,1025,80,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:22:02",53.3498,-6.2603,Clouds,"few clouds",279.97,276.1,278.62,280.87,1025,80,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:24:02",53.3498,-6.2603,Clouds,"few clouds",279.74,275.81,276.31,280.87,1025,83,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:26:02",53.3498,-6.2603,Clouds,"few clouds",279.74,275.81,276.31,280.87,1024,83,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:28:02",53.3498,-6.2603,Clouds,"few clouds",279.74,275.81,276.31,280.87,1024,83,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:30:02",53.3498,-6.2603,Clouds,"few clouds",279.74,275.81,276.31,280.87,1024,83,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:32:02",53.3498,-6.2603,Clouds,"few clouds",279.74,275.81,276.31,280.87,1024,83,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:34:01",53.3498,-6.2603,Clouds,"few clouds",279.74,275.81,276.31,280.87,1024,83,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:36:01",53.3498,-6.2603,Clouds,"few clouds",279.72,275.78,276.86,280.87,1024,83,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:38:01",53.3498,-6.2603,Clouds,"few clouds",279.74,275.81,276.31,280.87,1024,83,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:40:01",53.3498,-6.2603,Clouds,"few clouds",279.72,275.78,276.86,280.87,1024,83,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:42:02",53.3498,-6.2603,Clouds,"few clouds",279.72,275.78,276.86,280.87,1024,83,NULL,NULL,6.71,90,NULL,20,IE,Mountjoy
"2022-03-01 22:44:01",53.3498,-6.2603,Clouds,"few clouds",279.89,275.83,276.86,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 22:46:01",53.3498,-6.2603,Clouds,"few clouds",279.89,275.83,276.86,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 22:48:01",53.3498,-6.2603,Clouds,"few clouds",279.89,275.83,276.86,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 22:50:02",53.3498,-6.2603,Clouds,"few clouds",279.89,275.83,276.86,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 22:52:02",53.3498,-6.2603,Clouds,"few clouds",279.89,275.83,276.86,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 22:54:01",53.3498,-6.2603,Clouds,"few clouds",279.89,275.83,276.86,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 22:56:01",53.3498,-6.2603,Clouds,"few clouds",279.89,275.83,276.86,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 22:58:01",53.3498,-6.2603,Clouds,"few clouds",280.04,276.03,276.86,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 23:00:05",53.3498,-6.2603,Clouds,"few clouds",280.04,276.03,276.86,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 23:02:02",53.3498,-6.2603,Clouds,"few clouds",280.04,276.03,276.86,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 23:04:02",53.3498,-6.2603,Clouds,"few clouds",280.04,276.03,276.86,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 23:06:02",53.3498,-6.2603,Clouds,"few clouds",280.04,276.03,276.86,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 23:08:01",53.3498,-6.2603,Clouds,"few clouds",280.15,276.17,278.06,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 23:10:02",53.3498,-6.2603,Clouds,"few clouds",280.15,276.17,278.06,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 23:12:02",53.3498,-6.2603,Clouds,"few clouds",280.04,276.03,276.86,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 23:14:02",53.3498,-6.2603,Clouds,"few clouds",280.15,276.17,278.06,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 23:16:02",53.3498,-6.2603,Clouds,"few clouds",280.15,276.17,278.06,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 23:18:01",53.3498,-6.2603,Clouds,"few clouds",280.15,276.17,278.06,280.87,1024,81,NULL,NULL,7.2,100,NULL,20,IE,Mountjoy
"2022-03-01 23:20:01",53.3498,-6.2603,Clouds,"broken clouds",280.12,276.13,278.06,280.87,1024,81,NULL,NULL,7.2,100,NULL,75,IE,Mountjoy
"2022-03-01 23:22:01",53.3498,-6.2603,Clouds,"broken clouds",280.12,276.13,278.06,280.87,1024,81,NULL,NULL,7.2,100,NULL,75,IE,Mountjoy
"2022-03-01 23:24:01",53.3498,-6.2603,Clouds,"broken clouds",280.18,276.21,278.06,280.87,1023,81,NULL,NULL,7.2,100,NULL,75,IE,Mountjoy
"2022-03-01 23:26:02",53.3515,-6.2553,Clouds,"broken clouds",280.14,276.16,278.08,280.88,1024,81,NULL,NULL,7.2,100,NULL,75,IE,Mountjoy
"2022-03-01 23:28:02",53.3515,-6.2553,Clouds,"broken clouds",280.14,276.16,278.08,280.88,1024,81,NULL,NULL,7.2,100,NULL,75,IE,Mountjoy
"2022-03-01 23:30:01",53.3515,-6.2553,Clouds,"broken clouds",280.19,276.22,278.08,280.88,1023,81,NULL,NULL,7.2,100,NULL,75,IE,Mountjoy
"2022-03-01 23:32:01",53.3498,-6.2603,Clouds,"broken clouds",280.18,276.21,278.62,280.87,1023,81,NULL,NULL,7.2,100,NULL,75,IE,Mountjoy
"2022-03-01 23:34:02",53.3498,-6.2603,Clouds,"broken clouds",280.18,276.21,278.62,280.87,1023,81,NULL,NULL,7.2,100,NULL,75,IE,Mountjoy
"2022-03-01 23:36:02",53.3498,-6.2603,Clouds,"broken clouds",280.18,276.21,278.62,280.87,1023,81,NULL,NULL,7.2,100,NULL,75,IE,Mountjoy
"2022-03-01 23:38:02",53.3515,-6.2553,Clouds,"broken clouds",280.19,276.22,278.08,280.88,1023,81,NULL,NULL,7.2,100,NULL,75,IE,Mountjoy
"2022-03-01 23:40:02",53.3498,-6.2603,Clouds,"broken clouds",280.18,276.21,278.62,280.87,1023,81,NULL,NULL,7.2,100,NULL,75,IE,Mountjoy
"2022-03-01 23:42:02",53.3498,-6.2603,Clouds,"broken clouds",280.18,276.21,278.62,280.87,1023,81,NULL,NULL,7.2,100,NULL,75,IE,Mountjoy
"2022-03-01 23:44:01",53.3498,-6.2603,Clouds,"broken clouds",280.18,275.75,278.62,280.87,1023,81,NULL,NULL,8.75,100,NULL,75,IE,Mountjoy
"2022-03-01 23:46:01",53.3498,-6.2603,Clouds,"broken clouds",280.18,275.75,278.62,280.87,1023,81,NULL,NULL,8.75,100,NULL,75,IE,Mountjoy
"2022-03-01 23:48:01",53.3498,-6.2603,Clouds,"broken clouds",280.18,275.75,278.62,280.87,1023,81,NULL,NULL,8.75,100,NULL,75,IE,Mountjoy
"2022-03-01 23:50:02",53.3498,-6.2603,Clouds,"broken clouds",280.12,275.67,278.62,280.87,1023,81,NULL,NULL,8.75,100,NULL,75,IE,Mountjoy
"2022-03-01 23:52:03",53.3498,-6.2603,Clouds,"broken clouds",280.12,275.67,278.62,280.87,1023,81,NULL,NULL,8.75,100,NULL,75,IE,Mountjoy
"2022-03-01 23:54:02",53.3498,-6.2603,Clouds,"broken clouds",280.12,275.67,278.62,280.87,1023,81,NULL,NULL,8.75,100,NULL,75,IE,Mountjoy
"2022-03-01 23:56:02",53.3498,-6.2603,Clouds,"broken clouds",280.12,275.67,278.62,280.87,1023,81,NULL,NULL,8.75,100,NULL,75,IE,Mountjoy
"2022-03-01 23:58:02",53.3498,-6.2603,Clouds,"broken clouds",280.12,275.67,278.62,280.87,1023,81,NULL,NULL,8.75,100,NULL,75,IE,Mountjoy
"2022-03-02 00:00:01",53.3498,-6.2603,Clouds,"broken clouds",280.12,275.67,278.62,280.87,1023,81,NULL,NULL,8.75,100,NULL,75,IE,Mountjoy
"2022-03-02 05:00:01",53.3515,-6.2553,Rain,"light rain",280.03,277.26,279.54,280.6,1018,89,NULL,NULL,4.12,110,NULL,75,IE,Mountjoy
"2022-03-02 05:02:02",53.3498,-6.2603,Rain,"light rain",280.05,277.28,279.52,280.58,1018,89,NULL,NULL,4.12,110,NULL,75,IE,Mountjoy
"2022-03-02 05:04:02",53.3498,-6.2603,Rain,"light rain",280.05,277.28,279.52,280.58,1018,89,NULL,NULL,4.12,110,NULL,75,IE,Mountjoy
"2022-03-02 05:06:01",53.3498,-6.2603,Rain,"light rain",280.05,277.28,279.52,280.58,1018,89,NULL,NULL,4.12,110,NULL,75,IE,Mountjoy
"2022-03-02 05:08:02",53.3515,-6.2553,Rain,"light rain",280.03,277.26,279.54,280.6,1018,89,NULL,NULL,4.12,110,NULL,75,IE,Mountjoy
"2022-03-02 05:10:02",53.3498,-6.2603,Rain,"light rain",280.05,277.28,279.52,280.58,1018,89,NULL,NULL,4.12,110,NULL,75,IE,Mountjoy
"2022-03-02 05:12:02",53.3498,-6.2603,Rain,"light rain",280.05,277.28,279.52,280.58,1018,89,NULL,NULL,4.12,110,NULL,75,IE,Mountjoy
"2022-03-02 05:14:02",53.3498,-6.2603,Rain,"light rain",280.05,277.28,279.52,280.58,1018,89,NULL,NULL,4.12,110,NULL,75,IE,Mountjoy
"2022-03-02 05:16:02",53.3498,-6.2603,Rain,"light rain",280.05,277.28,279.52,280.58,1018,89,NULL,NULL,4.12,110,NULL,75,IE,Mountjoy
"2022-03-02 05:18:02",53.3498,-6.2603,Drizzle,"light intensity drizzle",279.86,277.05,279.03,280.58,1019,91,NULL,NULL,4.12,100,NULL,75,IE,Mountjoy
"2022-03-02 05:20:02",53.3498,-6.2603,Rain,"light rain",280.05,277.28,279.52,280.58,1018,89,NULL,NULL,4.12,110,NULL,75,IE,Mountjoy
"2022-03-02 05:22:02",53.3498,-6.2603,Drizzle,"light intensity drizzle",279.86,277.05,279.03,280.58,1019,91,NULL,NULL,4.12,100,NULL,75,IE,Mountjoy
"2022-03-02 05:24:02",53.3498,-6.2603,Drizzle,"light intensity drizzle",279.88,277.07,279.44,280.36,1018,90,NULL,NULL,4.12,100,NULL,75,IE,Mountjoy
"2022-03-02 05:26:02",53.3498,-6.2603,Drizzle,"light intensity drizzle",279.88,277.07,279.44,280.36,1018,90,NULL,NULL,4.12,100,NULL,75,IE,Mountjoy
"2022-03-02 05:28:01",53.3498,-6.2603,Drizzle,"light intensity drizzle",279.88,277.07,279.44,280.36,1018,90,NULL,NULL,4.12,100,NULL,75,IE,Mountjoy
"2022-03-02 05:30:02",53.3498,-6.2603,Drizzle,"light intensity drizzle",279.88,277.07,279.44,280.36,1018,90,NULL,NULL,4.12,100,NULL,75,IE,Mountjoy
"2022-03-02 05:32:01",53.3498,-6.2603,Drizzle,"light intensity drizzle",279.86,277.05,279.03,280.58,1019,91,NULL,NULL,4.12,100,NULL,75,IE,Mountjoy
"2022-03-02 05:34:01",53.3498,-6.2603,Drizzle,"light intensity drizzle",279.88,277.07,279.44,280.36,1018,91,NULL,NULL,4.12,100,NULL,75,IE,Mountjoy
"2022-03-02 05:36:01",53.3498,-6.2603,Drizzle,"light intensity drizzle",279.88,277.07,279.44,280.36,1018,90,NULL,NULL,4.12,100,NULL,75,IE,Mountjoy
"2022-03-02 05:38:02",53.3498,-6.2603,Drizzle,"light intensity drizzle",279.88,277.07,279.44,280.36,1018,90,NULL,NULL,4.12,100,NULL,75,IE,Mountjoy
"2022-03-02 05:40:02",53.3498,-6.2603,Drizzle,"light intensity drizzle",279.88,277.07,279.44,280.36,1018,90,NULL,NULL,4.12,100,NULL,75,IE,Mountjoy
"2022-03-02 05:42:02",53.3515,-6.2553,Drizzle,"light intensity drizzle",279.9,276.92,279.46,280.38,1018,91,NULL,NULL,4.47,123,7.15,75,IE,Mountjoy
"2022-03-02 05:44:01",53.3498,-6.2603,Drizzle,"light intensity drizzle",279.88,277.07,279.44,280.36,1018,91,NULL,NULL,4.12,100,NULL,75,IE,Mountjoy
"2022-03-02 05:46:01",53.3498,-6.2603,Clouds,"broken clouds",279.88,276.82,279.44,280.36,1018,91,NULL,NULL,4.63,120,NULL,75,IE,Mountjoy
"2022-03-02 05:48:02",53.3498,-6.2603,Clouds,"broken clouds",279.88,276.82,279.44,280.36,1018,91,NULL,NULL,4.63,120,NULL,75,IE,Mountjoy
"2022-03-02 05:50:02",53.3498,-6.2603,Clouds,"broken clouds",279.88,276.82,279.44,280.36,1018,91,NULL,NULL,4.63,120,NULL,75,IE,Mountjoy
"2022-03-02 05:52:02",53.3498,-6.2603,Clouds,"broken clouds",279.88,276.82,279.44,280.36,1018,91,NULL,NULL,4.63,120,NULL,75,IE,Mountjoy
"2022-03-02 05:54:01",53.3515,-6.2553,Clouds,"broken clouds",279.9,276.84,279.46,280.38,1018,91,NULL,NULL,4.63,120,NULL,75,IE,Mountjoy
"2022-03-02 05:56:01",53.3498,-6.2603,Clouds,"broken clouds",279.8,276.72,279.03,280.36,1018,91,NULL,NULL,4.63,120,NULL,75,IE,Mountjoy
"2022-03-02 05:58:01",53.3498,-6.2603,Clouds,"broken clouds",279.8,276.72,279.03,280.36,1018,91,NULL,NULL,4.63,120,NULL,75,IE,Mountjoy
"2022-03-02 06:00:02",53.3498,-6.2603,Clouds,"broken clouds",279.81,276.73,279.03,280.36,1018,91,NULL,NULL,4.63,120,NULL,75,IE,Mountjoy
"2022-03-02 06:02:02",53.3498,-6.2603,Clouds,"broken clouds",279.81,276.73,279.03,280.36,1018,91,NULL,NULL,4.63,120,NULL,75,IE,Mountjoy
"2022-03-02 06:04:02",53.3498,-6.2603,Clouds,"broken clouds",279.81,276.73,279.03,280.36,1018,91,NULL,NULL,4.63,120,NULL,75,IE,Mountjoy
